image_path,model,error,latency_ms,Hard to spot?_x,Accident or design?_x,Emotion?_x,Person or creature?_x,Gender?_x,Amusing?_x,pred_Hard to spot?_norm,pred_Accident or design?_norm,pred_Emotion?_norm,pred_Person or creature?_norm,pred_Gender?_norm,pred_Amusing?_norm,Hard to spot?_y,Accident or design?_y,Emotion?_y,Person or creature?_y,Gender?_y,Amusing?_y,gt_Hard to spot?_norm,gt_Accident or design?_norm,gt_Emotion?_norm,gt_Person or creature?_norm,gt_Gender?_norm,gt_Amusing?_norm,answered_any
000003655.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000003655.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000003655.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000028123.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000028123.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000028123.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000007567.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Sad,Human-Adult,Neutral,Somewhat,Hard,Accident,Sad,Human-Adult,Neutral,Somewhat,False
000007567.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Sad,Human-Adult,Neutral,Somewhat,Hard,Accident,Sad,Human-Adult,Neutral,Somewhat,False
000007567.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Sad,Human-Adult,Neutral,Somewhat,Hard,Accident,Sad,Human-Adult,Neutral,Somewhat,False
000018126.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Robot,Neutral,No,Medium,Accident,Neutral,Robot,Neutral,No,False
000018126.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Robot,Neutral,No,Medium,Accident,Neutral,Robot,Neutral,No,False
000018126.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Robot,Neutral,No,Medium,Accident,Neutral,Robot,Neutral,No,False
000021581.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000021581.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000021581.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000024217.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Angry,Other,Neutral,Somewhat,Hard,Accident,Angry,Other,Neutral,Somewhat,False
000024217.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Angry,Other,Neutral,Somewhat,Hard,Accident,Angry,Other,Neutral,Somewhat,False
000024217.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Angry,Other,Neutral,Somewhat,Hard,Accident,Angry,Other,Neutral,Somewhat,False
000014558.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Scared,Alien,Neutral,No,Hard,Accident,Scared,Alien,Neutral,No,False
000014558.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Scared,Alien,Neutral,No,Hard,Accident,Scared,Alien,Neutral,No,False
000014558.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Scared,Alien,Neutral,No,Hard,Accident,Scared,Alien,Neutral,No,False
000005023.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Surprised,Robot,Neutral,Somewhat,Easy,Design,Surprised,Robot,Neutral,Somewhat,False
000005023.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Surprised,Robot,Neutral,Somewhat,Easy,Design,Surprised,Robot,Neutral,Somewhat,False
000005023.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Surprised,Robot,Neutral,Somewhat,Easy,Design,Surprised,Robot,Neutral,Somewhat,False
000005666.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Surprised,Animal,Neutral,Somewhat,Easy,Accident,Surprised,Animal,Neutral,Somewhat,False
000005666.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Surprised,Animal,Neutral,Somewhat,Easy,Accident,Surprised,Animal,Neutral,Somewhat,False
000005666.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Surprised,Animal,Neutral,Somewhat,Easy,Accident,Surprised,Animal,Neutral,Somewhat,False
000007439.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Scared,Human-Adult,Neutral,Somewhat,Hard,Accident,Scared,Human-Adult,Neutral,Somewhat,False
000007439.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Scared,Human-Adult,Neutral,Somewhat,Hard,Accident,Scared,Human-Adult,Neutral,Somewhat,False
000007439.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Scared,Human-Adult,Neutral,Somewhat,Hard,Accident,Scared,Human-Adult,Neutral,Somewhat,False
000024022.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Other,Neutral,No,Medium,Accident,Neutral,Other,Neutral,No,False
000024022.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Other,Neutral,No,Medium,Accident,Neutral,Other,Neutral,No,False
000024022.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Other,Neutral,No,Medium,Accident,Neutral,Other,Neutral,No,False
000007095.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Disgusted,Other,Neutral,No,Hard,Accident,Disgusted,Other,Neutral,No,False
000007095.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Disgusted,Other,Neutral,No,Hard,Accident,Disgusted,Other,Neutral,No,False
000007095.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Disgusted,Other,Neutral,No,Hard,Accident,Disgusted,Other,Neutral,No,False
000011751.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000011751.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000011751.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000021166.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Neutral,Alien,Neutral,No,Hard,Accident,Neutral,Alien,Neutral,No,False
000021166.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Neutral,Alien,Neutral,No,Hard,Accident,Neutral,Alien,Neutral,No,False
000021166.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Neutral,Alien,Neutral,No,Hard,Accident,Neutral,Alien,Neutral,No,False
000007047.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Surprised,Animal,Neutral,Somewhat,Hard,Accident,Surprised,Animal,Neutral,Somewhat,False
000007047.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Surprised,Animal,Neutral,Somewhat,Hard,Accident,Surprised,Animal,Neutral,Somewhat,False
000007047.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Surprised,Animal,Neutral,Somewhat,Hard,Accident,Surprised,Animal,Neutral,Somewhat,False
000012321.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Scared,Alien,Neutral,No,Easy,Design,Scared,Alien,Neutral,No,False
000012321.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Scared,Alien,Neutral,No,Easy,Design,Scared,Alien,Neutral,No,False
000012321.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Scared,Alien,Neutral,No,Easy,Design,Scared,Alien,Neutral,No,False
000007914.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Young,Neutral,No,Easy,Design,Happy,Human-Young,Neutral,No,False
000007914.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Young,Neutral,No,Easy,Design,Happy,Human-Young,Neutral,No,False
000007914.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Young,Neutral,No,Easy,Design,Happy,Human-Young,Neutral,No,False
000007832.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Animal,Neutral,Somewhat,Easy,Design,Happy,Animal,Neutral,Somewhat,False
000007832.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Animal,Neutral,Somewhat,Easy,Design,Happy,Animal,Neutral,Somewhat,False
000007832.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Animal,Neutral,Somewhat,Easy,Design,Happy,Animal,Neutral,Somewhat,False
000001464.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Animal,Neutral,No,Medium,Accident,Neutral,Animal,Neutral,No,False
000001464.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Animal,Neutral,No,Medium,Accident,Neutral,Animal,Neutral,No,False
000001464.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Animal,Neutral,No,Medium,Accident,Neutral,Animal,Neutral,No,False
000023145.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Scared,Robot,Neutral,No,Easy,Accident,Scared,Robot,Neutral,No,False
000023145.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Scared,Robot,Neutral,No,Easy,Accident,Scared,Robot,Neutral,No,False
000023145.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Scared,Robot,Neutral,No,Easy,Accident,Scared,Robot,Neutral,No,False
000016065.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000016065.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000016065.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000006915.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Adult,Neutral,Yes,Easy,Design,Happy,Human-Adult,Neutral,Yes,False
000006915.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Adult,Neutral,Yes,Easy,Design,Happy,Human-Adult,Neutral,Yes,False
000006915.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Adult,Neutral,Yes,Easy,Design,Happy,Human-Adult,Neutral,Yes,False
000002876.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000002876.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000002876.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000005553.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Robot,Neutral,No,Easy,Accident,Neutral,Robot,Neutral,No,False
000005553.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Robot,Neutral,No,Easy,Accident,Neutral,Robot,Neutral,No,False
000005553.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Robot,Neutral,No,Easy,Accident,Neutral,Robot,Neutral,No,False
000009513.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Robot,Neutral,No,Easy,Accident,Neutral,Robot,Neutral,No,False
000009513.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Robot,Neutral,No,Easy,Accident,Neutral,Robot,Neutral,No,False
000009513.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Robot,Neutral,No,Easy,Accident,Neutral,Robot,Neutral,No,False
000010012.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000010012.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000010012.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000000429.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Surprised,Robot,Neutral,No,Easy,Design,Surprised,Robot,Neutral,No,False
000000429.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Surprised,Robot,Neutral,No,Easy,Design,Surprised,Robot,Neutral,No,False
000000429.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Surprised,Robot,Neutral,No,Easy,Design,Surprised,Robot,Neutral,No,False
000018312.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000018312.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000018312.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000003658.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000003658.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000003658.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000014908.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Adult,Female,Somewhat,Easy,Accident,Neutral,Human-Adult,Female,Somewhat,False
000014908.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Adult,Female,Somewhat,Easy,Accident,Neutral,Human-Adult,Female,Somewhat,False
000014908.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Adult,Female,Somewhat,Easy,Accident,Neutral,Human-Adult,Female,Somewhat,False
000027536.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000027536.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000027536.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000005896.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Sad,Human-Adult,Male,Somewhat,Easy,Design,Sad,Human-Adult,Male,Somewhat,False
000005896.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Sad,Human-Adult,Male,Somewhat,Easy,Design,Sad,Human-Adult,Male,Somewhat,False
000005896.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Sad,Human-Adult,Male,Somewhat,Easy,Design,Sad,Human-Adult,Male,Somewhat,False
000007737.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Adult,Neutral,Somewhat,Easy,Design,Happy,Human-Adult,Neutral,Somewhat,False
000007737.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Adult,Neutral,Somewhat,Easy,Design,Happy,Human-Adult,Neutral,Somewhat,False
000007737.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Adult,Neutral,Somewhat,Easy,Design,Happy,Human-Adult,Neutral,Somewhat,False
000022390.jpg,gemma,,,,,,,,,,,,,,,,Design,Happy,Human-Young,Female,Somewhat,,Design,Happy,Human-Young,Female,Somewhat,False
000022390.jpg,qwen,,,,,,,,,,,,,,,,Design,Happy,Human-Young,Female,Somewhat,,Design,Happy,Human-Young,Female,Somewhat,False
000022390.jpg,gemini,,,,,,,,,,,,,,,,Design,Happy,Human-Young,Female,Somewhat,,Design,Happy,Human-Young,Female,Somewhat,False
000005068.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Robot,Neutral,Yes,Easy,Design,Happy,Robot,Neutral,Yes,False
000005068.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Robot,Neutral,Yes,Easy,Design,Happy,Robot,Neutral,Yes,False
000005068.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Robot,Neutral,Yes,Easy,Design,Happy,Robot,Neutral,Yes,False
000005809.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Robot,Neutral,Somewhat,Easy,Accident,Neutral,Robot,Neutral,Somewhat,False
000005809.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Robot,Neutral,Somewhat,Easy,Accident,Neutral,Robot,Neutral,Somewhat,False
000005809.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Robot,Neutral,Somewhat,Easy,Accident,Neutral,Robot,Neutral,Somewhat,False
000002936.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Surprised,Animal,Male,No,Hard,Accident,Surprised,Animal,Male,No,False
000002936.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Surprised,Animal,Male,No,Hard,Accident,Surprised,Animal,Male,No,False
000002936.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Surprised,Animal,Male,No,Hard,Accident,Surprised,Animal,Male,No,False
000007430.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Angry,Human-Adult,Male,No,Hard,Accident,Angry,Human-Adult,Male,No,False
000007430.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Angry,Human-Adult,Male,No,Hard,Accident,Angry,Human-Adult,Male,No,False
000007430.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Angry,Human-Adult,Male,No,Hard,Accident,Angry,Human-Adult,Male,No,False
000004760.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Disgusted,Human-Adult,Male,No,Hard,Accident,Disgusted,Human-Adult,Male,No,False
000004760.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Disgusted,Human-Adult,Male,No,Hard,Accident,Disgusted,Human-Adult,Male,No,False
000004760.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Disgusted,Human-Adult,Male,No,Hard,Accident,Disgusted,Human-Adult,Male,No,False
000003636.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000003636.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000003636.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000011439.jpg,gemma,,,,,,,,,,,,,,,Easy,,Neutral,Cartoon,Neutral,No,Easy,,Neutral,Cartoon,Neutral,No,False
000011439.jpg,qwen,,,,,,,,,,,,,,,Easy,,Neutral,Cartoon,Neutral,No,Easy,,Neutral,Cartoon,Neutral,No,False
000011439.jpg,gemini,,,,,,,,,,,,,,,Easy,,Neutral,Cartoon,Neutral,No,Easy,,Neutral,Cartoon,Neutral,No,False
000006358.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,Somewhat,Easy,Design,Happy,Cartoon,Neutral,Somewhat,False
000006358.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,Somewhat,Easy,Design,Happy,Cartoon,Neutral,Somewhat,False
000006358.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,Somewhat,Easy,Design,Happy,Cartoon,Neutral,Somewhat,False
000016884.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000016884.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000016884.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000025796.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000025796.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000025796.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000015613.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000015613.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000015613.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000024233.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000024233.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000024233.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000021742.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000021742.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000021742.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000010280.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Happy,Other,Neutral,Yes,Easy,Accident,Happy,Other,Neutral,Yes,False
000010280.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Happy,Other,Neutral,Yes,Easy,Accident,Happy,Other,Neutral,Yes,False
000010280.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Happy,Other,Neutral,Yes,Easy,Accident,Happy,Other,Neutral,Yes,False
000005629.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000005629.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000005629.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000027075.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Robot,Neutral,No,Easy,Design,Happy,Robot,Neutral,No,False
000027075.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Robot,Neutral,No,Easy,Design,Happy,Robot,Neutral,No,False
000027075.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Robot,Neutral,No,Easy,Design,Happy,Robot,Neutral,No,False
000005772.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Surprised,Human-Adult,Male,Somewhat,Easy,Design,Surprised,Human-Adult,Male,Somewhat,False
000005772.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Surprised,Human-Adult,Male,Somewhat,Easy,Design,Surprised,Human-Adult,Male,Somewhat,False
000005772.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Surprised,Human-Adult,Male,Somewhat,Easy,Design,Surprised,Human-Adult,Male,Somewhat,False
000017849.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000017849.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000017849.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000001542.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Adult,Male,No,Easy,Accident,Neutral,Human-Adult,Male,No,False
000001542.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Adult,Male,No,Easy,Accident,Neutral,Human-Adult,Male,No,False
000001542.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Adult,Male,No,Easy,Accident,Neutral,Human-Adult,Male,No,False
000010343.jpg,gemma,,,,,,,,,,,,,,,Medium,Design,Neutral,Animal,Neutral,No,Medium,Design,Neutral,Animal,Neutral,No,False
000010343.jpg,qwen,,,,,,,,,,,,,,,Medium,Design,Neutral,Animal,Neutral,No,Medium,Design,Neutral,Animal,Neutral,No,False
000010343.jpg,gemini,,,,,,,,,,,,,,,Medium,Design,Neutral,Animal,Neutral,No,Medium,Design,Neutral,Animal,Neutral,No,False
000007670.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Robot,Neutral,Somewhat,Easy,Design,Happy,Robot,Neutral,Somewhat,False
000007670.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Robot,Neutral,Somewhat,Easy,Design,Happy,Robot,Neutral,Somewhat,False
000007670.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Robot,Neutral,Somewhat,Easy,Design,Happy,Robot,Neutral,Somewhat,False
000016756.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Other,Neutral,No,Medium,Accident,Neutral,Other,Neutral,No,False
000016756.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Other,Neutral,No,Medium,Accident,Neutral,Other,Neutral,No,False
000016756.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Other,Neutral,No,Medium,Accident,Neutral,Other,Neutral,No,False
000022370.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Angry,Alien,Neutral,No,Hard,Accident,Angry,Alien,Neutral,No,False
000022370.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Angry,Alien,Neutral,No,Hard,Accident,Angry,Alien,Neutral,No,False
000022370.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Angry,Alien,Neutral,No,Hard,Accident,Angry,Alien,Neutral,No,False
000024369.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Sad,Human-Old,Male,No,Medium,Accident,Sad,Human-Old,Male,No,False
000024369.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Sad,Human-Old,Male,No,Medium,Accident,Sad,Human-Old,Male,No,False
000024369.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Sad,Human-Old,Male,No,Medium,Accident,Sad,Human-Old,Male,No,False
000017841.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000017841.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000017841.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
